id,productId,attributeId
2140,115,169
2141,115,171
2142,115,180
2143,115,184
2144,115,173
2145,115,182
2146,115,174
2147,115,30
2148,115,31
2149,115,32
2150,116,163
2151,116,183
2152,116,165
2153,116,177
2154,116,166
2155,116,132
2156,116,168
2157,116,169
2158,116,180
2159,116,172
2160,116,184
2161,116,173
2162,116,182
2163,116,174
2164,116,30
2165,116,31
2166,116,32
2167,117,163
2168,117,183
2169,117,165
2170,117,177
2171,117,166
2172,117,181
2173,117,171
2174,117,180
2175,117,184
2176,117,173
2177,117,182
2178,117,174
2179,117,30
2180,117,31
2181,117,32
2182,118,163
2183,118,183
2184,118,165
2185,118,177
2186,118,171
2187,118,180
2188,118,172
2189,118,184
2190,118,173
2191,118,182
2192,118,174
2193,118,30
2194,118,31
2195,118,32
2196,119,163
2197,119,183
2198,119,165
2199,119,177
2200,119,166
2201,119,132
2202,119,168
2203,119,181
2204,119,169
2205,119,171
2206,119,180
2207,119,184
2208,119,173
2209,119,182
2210,119,174
2211,119,70
2212,119,30
2213,119,31
2214,119,32
2215,120,185
2216,120,186
2217,120,187
2218,120,188
2219,120,189
2220,120,190
2221,120,191
2222,120,192
2223,120,137
2224,120,61
2225,120,78
2226,120,65
2227,120,55
2228,120,47
2229,120,48
2230,120,59
2231,121,185
2232,121,186
2233,121,187
2234,121,188
2235,121,189
2236,121,190
2237,121,137
2238,121,193
2239,121,61
2240,121,78
2241,121,65
2242,121,55
2243,121,47
2244,121,48
2245,121,59
2246,122,185
2247,122,189
2248,122,190
2249,122,137
2250,122,193
2251,122,61
2252,122,65
2253,122,55
2254,122,47
2255,122,48
2256,122,59
2257,123,185
2258,123,186
2259,123,187
2260,123,188
2261,123,189
2262,123,190
2263,123,191
2264,123,137
2265,123,61
2266,123,78
2267,123,65
2268,123,55
2269,123,47
2270,123,48
2271,123,59
2272,124,185
2273,124,186
2274,124,187
2275,124,188
2276,124,189
2277,124,190
2278,124,192
2279,124,137
2280,124,193
2281,124,61
2282,124,78
2283,124,65
2284,124,55
2285,124,47
2286,124,48
2287,124,59
2288,125,194
2289,125,195
2290,125,196
2291,125,197
2292,125,198
2293,125,199
2294,125,77
2295,125,167
2296,125,200
2297,125,201
2298,125,65
2299,125,202
2300,125,78
2301,125,47
2302,125,48
2303,125,59
2304,126,185
2305,126,188
2306,126,189
2307,126,190
2308,126,191
2309,126,192
2310,126,137
2311,126,193
2312,126,203
2313,126,61
2314,126,78
2315,126,65
2316,126,55
2317,126,47
2318,126,48
2319,126,59
2320,127,185
2321,127,186
2322,127,187
2323,127,188
2324,127,189
2325,127,190
2326,127,192
2327,127,137
2328,127,193
2329,127,61
2330,127,78
2331,127,55
2332,127,47
2333,127,48
2334,127,59
2335,128,204
2336,128,194
2337,128,195
2338,128,196
2339,128,197
2340,128,205
2341,128,198
2342,128,199
2343,128,77
2344,128,167
2345,128,200
2346,128,201
2347,128,65
2348,128,202
2349,128,78
2350,128,47
2351,128,48
2352,128,59
2353,129,185
2354,129,186
2355,129,187
2356,129,188
2357,129,189
2358,129,190
2359,129,191
2360,129,192
2361,129,203
2362,129,61
2363,129,78
2364,129,65
2365,129,55
2366,129,47
2367,129,48
2368,129,59
2369,130,37
2370,130,206
2371,130,82
2372,130,207
2373,130,208
2374,130,209
2375,130,210
2376,130,211
2377,130,212
2378,130,213
2379,130,214
2380,130,78
2381,130,215
2382,130,216
2383,130,93
2384,130,30
2385,130,31
2386,130,59
2387,131,217
2388,131,145
2389,131,218
2390,131,219
2391,131,220
2392,131,221
2393,131,222
2394,131,119
2395,131,223
2396,131,224
2397,131,225
2398,131,226
2399,131,227
2400,131,228
2401,131,61
2402,131,55
2403,131,30
2404,131,31
2405,131,59
2406,132,163
2407,132,183
2408,132,165
2409,132,177
2410,132,132
2411,132,168
2412,132,181
2413,132,169
2414,132,171
2415,132,180
2416,132,172
2417,132,184
2418,132,173
2419,132,182
2420,132,30
2421,132,31
2422,132,32
2423,133,163
2424,133,206
2425,133,164
2426,133,229
2427,133,230
2428,133,231
2429,133,169
2430,133,232
2431,133,233
2432,133,174
2433,133,171
2434,133,182
2435,133,173
2436,133,30
2437,133,31
2438,133,32
2439,134,163
2440,134,164
2441,134,165
2442,134,166
2443,134,167
2444,134,132
2445,134,168
2446,134,169
2447,134,170
2448,134,171
2449,134,172
2450,134,173
2451,134,174
2452,134,70
2453,134,30
2454,134,31
2455,134,175
2456,135,37
2457,135,82
2458,135,234
2459,135,55
2460,135,188
2461,135,235
2462,135,236
2463,135,61
2464,135,78
2465,135,30
2466,135,48
2467,135,59
2468,136,145
2469,136,93
2470,136,237
2471,136,238
2472,136,239
2473,136,167
2474,136,240
2475,136,55
2476,136,241
2477,136,242
2478,136,243
2479,136,244
2480,136,61
2481,136,108
2482,136,245
2483,136,47
2484,136,48
2485,136,59
2486,137,163
2487,137,165
2488,137,166
2489,137,132
2490,137,168
2491,137,181
2492,137,169
2493,137,171
2494,137,172
2495,137,173
2496,137,182
2497,137,174
2498,137,70
2499,137,30
2500,137,31
2501,137,32
2502,138,163
2503,138,164
2504,138,176
2505,138,165
2506,138,166
2507,138,167
2508,138,132
2509,138,168
2510,138,169
2511,138,170
2512,138,171
2513,138,172
2514,138,173
2515,138,174
2516,138,70
2517,138,30
2518,138,31
2519,138,175
2520,139,163
2521,139,183
2522,139,165
2523,139,177
2524,139,132
2525,139,181
2526,139,169
2527,139,171
2528,139,180
2529,139,172
2530,139,173
2531,139,182
2532,139,70
2533,139,30
2534,139,31
2535,139,32
2536,140,37
2537,140,246
2538,140,78
2539,140,65
2540,140,47
2541,141,37
2542,141,246
2543,141,82
2544,141,78
2545,141,65
2546,141,247
2547,141,47
2548,142,246
2549,142,82
2550,142,78
2551,142,65
2552,142,247
2553,142,47
2554,143,37
2555,143,248
2556,143,246
2557,143,249
2558,143,78
2559,143,247
2560,143,47
2561,144,37
2562,144,246
2563,144,249
2564,144,78
2565,144,247
2566,144,47
2567,145,163
2568,145,39
2569,146,217
2570,146,145
2571,146,218
2572,146,219
2573,146,220
2574,146,221
2575,146,222
2576,146,119
2577,146,223
2578,146,250
2579,146,224
2580,146,225
2581,146,227
2582,146,228
2583,146,61
2584,146,55
2585,146,30
2586,146,31
2587,146,59
2588,147,217
2589,147,145
2590,147,218
2591,147,219
2592,147,220
2593,147,221
2594,147,222
2595,147,119
2596,147,223
2597,147,224
2598,147,225
2599,147,226
2600,147,227
2601,147,228
2602,147,61
2603,147,55
2604,147,30
2605,147,31
2606,147,59
2607,148,217
2608,148,145
2609,148,218
2610,148,219
2611,148,220
2612,148,221
2613,148,222
2614,148,119
2615,148,223
2616,148,224
2617,148,225
2618,148,251
2619,148,227
2620,148,228
2621,148,61
2622,148,55
2623,148,30
2624,148,31
2625,148,59
2626,149,217
2627,149,145
2628,149,218
2629,149,219
2630,149,220
2631,149,221
2632,149,222
2633,149,119
2634,149,252
2635,149,223
2636,149,224
2637,149,225
2638,149,61
2639,149,55
2640,149,30
2641,149,31
2642,149,59
2643,150,217
2644,150,145
2645,150,218
2646,150,219
2647,150,220
2648,150,221
2649,150,222
2650,150,119
2651,150,223
2652,150,250
2653,150,224
2654,150,225
2655,150,253
2656,150,254
2657,150,228
2658,150,61
2659,150,55
2660,150,30
2661,150,31
2662,150,59
2663,151,217
2664,151,145
2665,151,218
2666,151,219
2667,151,220
2668,151,221
2669,151,222
2670,151,119
2671,151,223
2672,151,250
2673,151,224
2674,151,225
2675,151,251
2676,151,226
2677,151,253
2678,151,254
2679,151,227
2680,151,61
2681,151,55
2682,151,30
2683,151,31
2684,151,59
2685,152,163
2686,152,206
2687,152,255
2688,152,172
2689,152,164
2690,152,256
2691,152,173
2692,152,30
2693,152,32
2694,153,217
2695,153,145
2696,153,218
2697,153,219
2698,153,220
2699,153,221
2700,153,222
2701,153,223
2702,153,250
2703,153,225
2704,153,228
2705,153,61
2706,153,55
2707,153,30
2708,153,31
2709,153,59
2710,154,217
2711,154,145
2712,154,218
2713,154,219
2714,154,220
2715,154,221
2716,154,222
2717,154,119
2718,154,252
2719,154,223
2720,154,224
2721,154,225
2722,154,253
2723,154,254
2724,154,61
2725,154,55
2726,154,30
2727,154,31
2728,154,59
2729,155,217
2730,155,145
2731,155,218
2732,155,219
2733,155,220
2734,155,221
2735,155,222
2736,155,119
2737,155,223
2738,155,224
2739,155,225
2740,155,251
2741,155,253
2742,155,254
2743,155,227
2744,155,228
2745,155,61
2746,155,55
2747,155,30
2748,155,31
2749,155,59
2750,156,145
2751,156,257
2752,156,258
2753,156,259
2754,156,260
2755,156,261
2756,156,91
2757,156,55
2758,156,262
2759,156,78
2760,156,263
2761,156,93
2762,156,47
2763,156,48
2764,156,59
2765,157,145
2766,157,82
2767,157,264
2768,157,258
2769,157,259
2770,157,260
2771,157,91
2772,157,55
2773,157,262
2774,157,78
2775,157,263
2776,157,242
2777,157,211
2778,157,47
2779,157,48
2780,157,59
2781,158,145
2782,158,257
2783,158,264
2784,158,203
2785,158,260
2786,158,91
2787,158,55
2788,158,77
2789,158,262
2790,158,78
2791,158,263
2792,158,93
2793,158,242
2794,158,265
2795,158,266
2796,158,211
2797,158,47
2798,158,48
2799,158,59
2800,159,145
2801,159,257
2802,159,203
2803,159,258
2804,159,259
2805,159,261
2806,159,91
2807,159,55
2808,159,65
2809,159,78
2810,159,263
2811,159,93
2812,159,47
2813,159,48
2814,159,59
2815,160,145
2816,160,82
2817,160,257
2818,160,203
2819,160,258
2820,160,259
2821,160,261
2822,160,91
2823,160,55
2824,160,262
2825,160,65
2826,160,78
2827,160,263
2828,160,93
2829,160,47
2830,160,48
2831,160,59
2832,161,145
2833,161,82
2834,161,257
2835,161,264
2836,161,203
2837,161,260
2838,161,55
2839,161,77
2840,161,262
2841,161,78
2842,161,263
2843,161,93
2844,161,242
2845,161,265
2846,161,211
2847,161,47
2848,161,48
2849,161,59
2850,162,145
2851,162,257
2852,162,203
2853,162,258
2854,162,259
2855,162,260
2856,162,261
2857,162,91
2858,162,55
2859,162,78
2860,162,263
2861,162,93
2862,162,47
2863,162,48
2864,162,59
2865,163,145
2866,163,82
2867,163,257
2868,163,264
2869,163,203
2870,163,267
2871,163,258
2872,163,268
2873,163,260
2874,163,261
2875,163,55
2876,163,77
2877,163,262
2878,163,78
2879,163,263
2880,163,93
2881,163,242
2882,163,265
2883,163,266
2884,163,211
2885,163,47
2886,163,48
2887,163,59
2888,164,145
2889,164,257
2890,164,258
2891,164,259
2892,164,261
2893,164,55
2894,164,77
2895,164,262
2896,164,65
2897,164,78
2898,164,263
2899,164,93
2900,164,47
2901,164,48
2902,164,59
2903,165,145
2904,165,257
2905,165,203
2906,165,258
2907,165,259
2908,165,261
2909,165,91
2910,165,55
2911,165,262
2912,165,65
2913,165,78
2914,165,263
2915,165,93
2916,165,47
2917,165,48
2918,165,59
2919,166,163
2920,166,172
2921,166,171
2922,166,269
2923,166,30
2924,166,31
2925,166,32
2926,167,163
2927,167,172
2928,167,171
2929,167,269
2930,167,30
2931,168,163
2932,168,206
2933,168,172
2934,168,180
2935,168,171
2936,168,269
2937,168,30
2938,168,31
2939,168,32
2940,169,163
2941,169,206
2942,169,172
2943,169,180
2944,169,171
2945,169,269
2946,169,30
2947,169,31
2948,169,32
2949,170,163
2950,170,206
2951,170,172
2952,170,180
2953,170,171
2954,170,269
2955,170,30
2956,170,31
2957,170,32
2958,171,163
2959,171,206
2960,171,172
2961,171,180
2962,171,171
2963,171,269
2964,171,30
2965,171,31
2966,171,32
2967,172,270
2968,172,61
2969,172,108
2970,172,271
2971,172,272
2972,172,3
2973,172,273
2974,172,274
2975,172,275
2976,172,276
2977,172,277
2978,172,278
2979,172,279
2980,172,280
2981,172,5
2982,172,281
2983,172,282
2984,172,283
2985,172,284
2986,172,285
2987,172,286
2988,172,287
2989,172,288
2990,172,289
2991,172,290
2992,172,291
2993,172,292
2994,172,293
2995,172,294
2996,172,30
2997,172,32
2998,173,270
2999,173,215
3000,173,61
3001,173,108
3002,173,295
3003,173,271
3004,173,272
3005,173,3
3006,173,273
3007,173,274
3008,173,296
3009,173,275
3010,173,276
3011,173,278
3012,173,297
3013,173,279
3014,173,280
3015,173,5
3016,173,281
3017,173,298
3018,173,283
3019,173,284
3020,173,285
3021,173,286
3022,173,299
3023,173,43
3024,173,287
3025,173,288
3026,173,289
3027,173,290
3028,173,291
3029,173,292
3030,173,293
3031,173,294
3032,173,30
3033,173,32
3034,174,270
3035,174,215
3036,174,61
3037,174,108
3038,174,295
3039,174,271
3040,174,272
3041,174,3
3042,174,273
3043,174,274
3044,174,296
3045,174,275
3046,174,276
3047,174,277
3048,174,278
3049,174,297
3050,174,279
3051,174,280
3052,174,5
3053,174,281
3054,174,282
3055,174,298
3056,174,283
3057,174,284
3058,174,285
3059,174,286
3060,174,299
3061,174,43
3062,174,287
3063,174,288
3064,174,289
3065,174,290
3066,174,291
3067,174,292
3068,174,293
3069,174,30
3070,174,32
3071,175,270
3072,175,215
3073,175,61
3074,175,108
3075,175,295
3076,175,271
3077,175,272
3078,175,3
3079,175,273
3080,175,274
3081,175,296
3082,175,275
3083,175,276
3084,175,278
3085,175,279
3086,175,280
3087,175,5
3088,175,281
3089,175,283
3090,175,284
3091,175,286
3092,175,299
3093,175,43
3094,175,287
3095,175,288
3096,175,289
3097,175,290
3098,175,291
3099,175,292
3100,175,293
3101,175,30
3102,175,32
3103,176,270
3104,176,215
3105,176,61
3106,176,108
3107,176,295
3108,176,271
3109,176,272
3110,176,3
3111,176,273
3112,176,274
3113,176,296
3114,176,275
3115,176,276
3116,176,297
3117,176,279
3118,176,280
3119,176,5
3120,176,281
3121,176,282
3122,176,298
3123,176,283
3124,176,284
3125,176,285
3126,176,299
3127,176,43
3128,176,287
3129,176,288
3130,176,289
3131,176,290
3132,176,291
3133,176,292
3134,176,293
3135,176,294
3136,176,30
3137,176,32
3138,177,270
3139,177,215
3140,177,61
3141,177,108
3142,177,295
3143,177,271
3144,177,272
3145,177,3
3146,177,273
3147,177,274
3148,177,296
3149,177,275
3150,177,276
3151,177,277
3152,177,278
3153,177,297
3154,177,279
3155,177,280
3156,177,5
3157,177,281
3158,177,282
3159,177,298
3160,177,283
3161,177,284
3162,177,285
3163,177,286
3164,177,299
3165,177,43
3166,177,287
3167,177,288
3168,177,289
3169,177,290
3170,177,291
3171,177,292
3172,177,293
3173,177,294
3174,177,30
3175,177,32
3176,178,270
3177,178,215
3178,178,61
3179,178,108
3180,178,271
3181,178,272
3182,178,3
3183,178,273
3184,178,274
3185,178,296
3186,178,275
3187,178,276
3188,178,277
3189,178,278
3190,178,279
3191,178,280
3192,178,5
3193,178,281
3194,178,282
3195,178,298
3196,178,283
3197,178,284
3198,178,287
3199,178,288
3200,178,289
3201,178,30
3202,178,32
3203,179,270
3204,179,215
3205,179,61
3206,179,108
3207,179,295
3208,179,271
3209,179,272
3210,179,3
3211,179,273
3212,179,274
3213,179,296
3214,179,275
3215,179,276
3216,179,277
3217,179,278
3218,179,297
3219,179,279
3220,179,280
3221,179,5
3222,179,281
3223,179,282
3224,179,298
3225,179,283
3226,179,284
3227,179,285
3228,179,286
3229,179,299
3230,179,43
3231,179,287
3232,179,288
3233,179,289
3234,179,290
3235,179,291
3236,179,292
3237,179,293
3238,179,294
3239,179,30
3240,179,32
3241,180,270
3242,180,215
3243,180,61
3244,180,108
3245,180,295
3246,180,271
3247,180,272
3248,180,3
3249,180,273
3250,180,274
3251,180,296
3252,180,275
3253,180,276
3254,180,277
3255,180,278
3256,180,297
3257,180,279
3258,180,280
3259,180,5
3260,180,281
3261,180,282
3262,180,298
3263,180,283
3264,180,284
3265,180,285
3266,180,286
3267,180,299
3268,180,43
3269,180,287
3270,180,288
3271,180,289
3272,180,290
3273,180,291
3274,180,292
3275,180,293
3276,180,294
3277,180,30
3278,180,32
3279,181,171
3280,181,300
3281,181,301
3282,181,3
3283,181,272
3284,181,5
3285,181,281
3286,181,275
3287,181,276
3288,181,285
3289,181,288
3290,181,48
3291,181,59
3292,182,302
3293,182,3
3294,182,272
3295,182,275
3296,182,303
3297,182,304
3298,182,305
3299,182,282
3300,182,306
3301,182,56
3302,182,307
3303,182,16
3304,182,308
3305,182,70
3306,182,309
3307,182,61
3308,182,310
3309,182,215
3310,182,311
3311,182,5
3312,182,295
3313,182,47
3314,182,59
3315,183,171
3316,183,300
3317,183,312
3318,183,301
3319,183,3
3320,183,272
3321,183,5
3322,183,281
3323,183,313
3324,183,275
3325,183,276
3326,183,297
3327,183,280
3328,183,314
3329,183,285
3330,183,315
3331,183,316
3332,183,317
3333,183,299
3334,183,292
3335,183,287
3336,183,288
3337,183,318
3338,183,319
3339,183,320
3340,183,47
3341,183,59
3342,184,302
3343,184,3
3344,184,273
3345,184,272
3346,184,275
3347,184,303
3348,184,304
3349,184,282
3350,184,306
3351,184,56
3352,184,307
3353,184,16
3354,184,321
3355,184,308
3356,184,70
3357,184,309
3358,184,61
3359,184,215
3360,184,311
3361,184,5
3362,184,47
3363,184,59
3364,185,171
3365,185,300
3366,185,312
3367,185,301
3368,185,3
3369,185,272
3370,185,5
3371,185,281
3372,185,282
3373,185,313
3374,185,275
3375,185,276
3376,185,322
3377,185,297
3378,185,280
3379,185,283
3380,185,284
3381,185,314
3382,185,285
3383,185,315
3384,185,317
3385,185,292
3386,185,294
3387,185,287
3388,185,288
3389,185,318
3390,185,319
3391,185,47
3392,185,59
3393,186,171
3394,186,300
3395,186,312
3396,186,301
3397,186,3
3398,186,272
3399,186,5
3400,186,281
3401,186,282
3402,186,313
3403,186,275
3404,186,276
3405,186,322
3406,186,297
3407,186,280
3408,186,283
3409,186,284
3410,186,314
3411,186,285
3412,186,317
3413,186,299
3414,186,292
3415,186,294
3416,186,287
3417,186,288
3418,186,318
3419,186,319
3420,186,47
3421,186,59
3422,187,171
3423,187,300
3424,187,312
3425,187,301
3426,187,3
3427,187,272
3428,187,5
3429,187,281
3430,187,282
3431,187,313
3432,187,275
3433,187,276
3434,187,322
3435,187,297
3436,187,280
3437,187,283
3438,187,284
3439,187,314
3440,187,285
3441,187,317
3442,187,299
3443,187,292
3444,187,294
3445,187,287
3446,187,288
3447,187,318
3448,187,319
3449,187,47
3450,187,59
3451,188,171
3452,188,300
3453,188,312
3454,188,301
3455,188,3
3456,188,272
3457,188,5
3458,188,281
3459,188,282
3460,188,313
3461,188,275
3462,188,276
3463,188,322
3464,188,297
3465,188,280
3466,188,283
3467,188,284
3468,188,314
3469,188,285
3470,188,317
3471,188,292
3472,188,47
3473,188,59
3474,189,301
3475,189,3
3476,189,272
3477,189,275
3478,189,276
3479,189,322
3480,189,297
3481,189,280
3482,189,283
3483,189,284
3484,189,314
3485,189,285
3486,189,316
3487,189,317
3488,189,299
3489,189,292
3490,189,287
3491,189,288
3492,189,318
3493,189,47
3494,189,59
3495,190,300
3496,190,312
3497,190,301
3498,190,3
3499,190,272
3500,190,5
3501,190,281
3502,190,282
3503,190,313
3504,190,275
3505,190,276
3506,190,322
3507,190,297
3508,190,280
3509,190,283
3510,190,284
3511,190,314
3512,190,285
3513,190,316
3514,190,317
3515,190,299
3516,190,292
3517,190,287
3518,190,288
3519,190,318
3520,190,319
3521,190,47
3522,190,59
3523,191,37
3524,191,61
3525,191,78
3526,191,247
3527,191,47
3528,191,48
3529,191,59
3530,192,37
3531,192,270
3532,192,61
3533,192,78
3534,192,215
3535,192,323
3536,192,47
3537,193,37
3538,193,270
3539,193,61
3540,193,78
3541,193,215
3542,193,323
3543,193,47
3544,194,272
3545,194,271
3546,194,3
3547,194,324
3548,194,325
3549,194,326
3550,194,327
3551,194,328
3552,194,329
3553,194,330
3554,194,176
3555,194,331
3556,194,332
3557,194,333
3558,194,287
3559,194,5
3560,194,334
3561,194,335
3562,194,336
3563,194,337
3564,194,137
3565,194,30
3566,194,32
3567,195,272
3568,195,271
3569,195,3
3570,195,324
3571,195,325
3572,195,326
3573,195,327
3574,195,338
3575,195,61
3576,195,339
3577,195,328
3578,195,329
3579,195,330
3580,195,176
3581,195,331
3582,195,332
3583,195,333
3584,195,287
3585,195,340
3586,195,5
3587,195,334
3588,195,335
3589,195,336
3590,195,337
3591,195,341
3592,195,137
3593,195,30
3594,195,32
3595,196,272
3596,196,271
3597,196,3
3598,196,324
3599,196,325
3600,196,326
3601,196,338
3602,196,61
3603,196,339
3604,196,328
3605,196,329
3606,196,330
3607,196,176
3608,196,331
3609,196,332
3610,196,333
3611,196,41
3612,196,287
3613,196,340
3614,196,335
3615,196,336
3616,196,337
3617,196,341
3618,196,137
3619,196,30
3620,196,32
3621,197,272
3622,197,271
3623,197,3
3624,197,324
3625,197,325
3626,197,326
3627,197,327
3628,197,338
3629,197,61
3630,197,339
3631,197,328
3632,197,330
3633,197,176
3634,197,331
3635,197,332
3636,197,333
3637,197,41
3638,197,287
3639,197,340
3640,197,336
3641,197,337
3642,197,341
3643,197,137
3644,197,30
3645,197,32
3646,198,272
3647,198,271
3648,198,3
3649,198,324
3650,198,325
3651,198,326
3652,198,327
3653,198,338
3654,198,61
3655,198,328
3656,198,329
3657,198,330
3658,198,176
3659,198,331
3660,198,332
3661,198,333
3662,198,287
3663,198,340
3664,198,5
3665,198,334
3666,198,335
3667,198,336
3668,198,337
3669,198,341
3670,198,137
3671,198,30
3672,198,32
3673,199,272
3674,199,271
3675,199,3
3676,199,324
3677,199,325
3678,199,326
3679,199,327
3680,199,338
3681,199,61
3682,199,339
3683,199,328
3684,199,329
3685,199,330
3686,199,176
3687,199,331
3688,199,332
3689,199,333
3690,199,41
3691,199,287
3692,199,340
3693,199,5
3694,199,334
3695,199,335
3696,199,336
3697,199,337
3698,199,341
3699,199,137
3700,199,30
3701,199,48
3702,199,32
3703,200,272
3704,200,271
3705,200,3
3706,200,324
3707,200,325
3708,200,326
3709,200,327
3710,200,338
3711,200,61
3712,200,328
3713,200,330
3714,200,176
3715,200,331
3716,200,332
3717,200,333
3718,200,287
3719,200,340
3720,200,336
3721,200,337
3722,200,341
3723,200,137
3724,200,30
3725,200,32
3726,201,272
3727,201,271
3728,201,3
3729,201,324
3730,201,325
3731,201,326
3732,201,327
3733,201,338
3734,201,328
3735,201,329
3736,201,330
3737,201,176
3738,201,331
3739,201,332
3740,201,333
3741,201,287
3742,201,340
3743,201,5
3744,201,334
3745,201,335
3746,201,336
3747,201,337
3748,201,341
3749,201,137
3750,201,30
3751,201,32
3752,202,272
3753,202,271
3754,202,3
3755,202,324
3756,202,325
3757,202,326
3758,202,327
3759,202,338
3760,202,61
3761,202,339
3762,202,328
3763,202,329
3764,202,330
3765,202,176
3766,202,331
3767,202,332
3768,202,287
3769,202,5
3770,202,334
3771,202,335
3772,202,336
3773,202,337
3774,202,341
3775,202,137
3776,202,30
3777,202,32
3778,203,272
3779,203,271
3780,203,3
3781,203,324
3782,203,325
3783,203,326
3784,203,327
3785,203,338
3786,203,61
3787,203,339
3788,203,328
3789,203,329
3790,203,330
3791,203,176
3792,203,331
3793,203,332
3794,203,287
3795,203,5
3796,203,334
3797,203,335
3798,203,336
3799,203,337
3800,203,341
3801,203,137
3802,203,30
3803,203,32
3804,204,37
3805,204,215
3806,204,65
3807,204,61
3808,204,47
3809,205,37
3810,205,215
3811,205,65
3812,205,61
3813,205,47
3814,206,37
3815,206,215
3816,206,65
3817,206,61
3818,206,47
3819,207,37
3820,207,215
3821,207,65
3822,207,61
3823,207,47
3824,208,37
3825,208,215
3826,208,65
3827,208,61
3828,208,47
3829,209,37
3830,209,215
3831,209,65
3832,209,61
3833,209,47
3834,210,37
3835,210,215
3836,210,65
3837,210,61
3838,210,47
3839,211,37
3840,211,215
3841,211,65
3842,211,61
3843,211,47
3844,212,37
3845,212,215
3846,212,65
3847,212,61
3848,212,47
3849,213,37
3850,213,215
3851,213,65
3852,213,61
3853,213,47
3854,214,37
3855,214,215
3856,214,65
3857,214,61
3858,214,47
3859,215,37
3860,215,215
3861,215,65
3862,215,61
3863,215,47
3864,216,37
3865,216,215
3866,216,65
3867,216,61
3868,216,47
3869,217,37
3870,217,215
3871,217,65
3872,217,61
3873,217,47
3874,218,37
3875,218,215
3876,218,65
3877,218,61
3878,218,47
3879,219,37
3880,219,215
3881,219,65
3882,219,61
3883,219,47
3884,220,37
3885,220,215
3886,220,65
3887,220,61
3888,220,47
3889,221,37
3890,221,215
3891,221,65
3892,221,61
3893,221,47
3894,222,37
3895,222,215
3896,222,65
3897,222,61
3898,222,47
3899,223,37
3900,223,215
3901,223,65
3902,223,61
3903,223,47
3904,224,37
3905,224,215
3906,224,65
3907,224,61
3908,224,47
3909,225,37
3910,225,215
3911,225,65
3912,225,61
3913,225,47
3914,226,37
3915,226,215
3916,226,65
3917,226,61
3918,226,47
3919,227,37
3920,227,215
3921,227,65
3922,227,61
3923,227,47
3924,228,37
3925,228,215
3926,228,65
3927,228,61
3928,228,247
3929,228,47
3930,229,37
3931,229,215
3932,229,65
3933,229,61
3934,229,247
3935,229,47
3936,230,37
3937,230,215
3938,230,65
3939,230,61
3940,230,247
3941,230,47
3942,231,37
3943,231,215
3944,231,65
3945,231,61
3946,231,247
3947,231,47
3948,232,37
3949,232,215
3950,232,65
3951,232,61
3952,232,247
3953,232,47
3954,233,1
3955,233,2
3956,233,3
3957,233,4
3958,233,5
3959,233,6
3960,233,7
3961,233,8
3962,233,9
3963,233,10
3964,233,11
3965,233,12
3966,233,13
3967,233,14
3968,233,15
3969,233,16
3970,233,17
3971,233,18
3972,233,19
3973,233,20
3974,233,21
3975,233,22
3976,233,23
3977,233,24
3978,233,25
3979,233,26
3980,233,27
3981,233,28
3982,233,29
3983,233,30
3984,233,31
3985,233,32
3986,233,33
3987,234,1
3988,234,2
3989,234,3
3990,234,4
3991,234,5
3992,234,6
3993,234,7
3994,234,8
3995,234,9
3996,234,10
3997,234,11
3998,234,12
3999,234,13
4000,234,34
4001,234,15
4002,234,16
4003,234,17
4004,234,18
4005,234,19
4006,234,20
4007,234,21
4008,234,22
4009,234,23
4010,234,24
4011,234,25
4012,234,26
4013,234,27
4014,234,28
4015,234,29
4016,234,30
4017,234,31
4018,234,32
4019,235,1
4020,235,2
4021,235,3
4022,235,4
4023,235,5
4024,235,6
4025,235,7
4026,235,8
4027,235,9
4028,235,10
4029,235,11
4030,235,12
4031,235,13
4032,235,14
4033,235,15
4034,235,16
4035,235,17
4036,235,18
4037,235,35
4038,235,20
4039,235,21
4040,235,22
4041,235,23
4042,235,24
4043,235,25
4044,235,26
4045,235,27
4046,235,28
4047,235,29
4048,235,30
4049,235,31
4050,235,32
4051,235,33
4052,236,1
4053,236,2
4054,236,3
4055,236,4
4056,236,5
4057,236,6
4058,236,7
4059,236,8
4060,236,9
4061,236,10
4062,236,11
4063,236,12
4064,236,14
4065,236,15
4066,236,16
4067,236,17
4068,236,18
4069,236,35
4070,236,19
4071,236,20
4072,236,21
4073,236,22
4074,236,23
4075,236,24
4076,236,25
4077,236,26
4078,236,27
4079,236,28
4080,236,29
4081,236,30
4082,236,31
4083,236,32
4084,237,1
4085,237,2
4086,237,3
4087,237,4
4088,237,5
4089,237,6
4090,237,7
4091,237,8
4092,237,9
4093,237,10
4094,237,11
4095,237,12
4096,237,13
4097,237,14
4098,237,15
4099,237,16
4100,237,17
4101,237,18
4102,237,35
4103,237,19
4104,237,20
4105,237,21
4106,237,22
4107,237,23
4108,237,26
4109,237,27
4110,237,28
4111,237,29
4112,237,30
4113,237,31
4114,237,32
4115,237,33
4116,238,1
4117,238,2
4118,238,3
4119,238,4
4120,238,5
4121,238,6
4122,238,7
4123,238,8
4124,238,9
4125,238,10
4126,238,11
4127,238,12
4128,238,13
4129,238,14
4130,238,15
4131,238,16
4132,238,17
4133,238,18
4134,238,35
4135,238,19
4136,238,20
4137,238,21
